property_type,city,baths,area,bedrooms,price
2,4,3,10,3,25000000
2,4,5,10,5,23000000
2,4,5,10,5,15000000
2,4,2,5,2,12500000
2,4,6,10,6,20000000
2,4,2,5,2,12500000
2,4,2,10,2,14000000
2,4,2,10,2,12500000
2,4,3,3,3,6500000
2,4,4,2.5,5,7000000
2,4,3,5,3,5000000
2,4,6,5,5,12000000
2,4,3,3,3,9000000
2,4,4,3,4,11500000
2,4,4,5,4,15000000
3,2,2,4.2,2,6700000
3,2,2,4.2,2,6400000
2,2,3,14,3,21000000
2,2,3,8,3,14500000
2,2,3,14,3,1500000
2,2,3,8,3,13200000
2,2,3,8,3,16000000
2,2,3,8,3,13900000
2,2,3,8,3,16000000
2,2,3,5,3,11500000
2,2,3,5,3,12000000
2,2,3,8,3,14000000
2,2,3,8,3,13500000
1,2,4,8,4,35000000
3,2,3,6.4,3,15000000
3,2,2,3.3,2,6200000
3,2,3,4.9,3,8500000
2,2,8,9.6,7,36000000
3,2,3,10.2,3,35000000
2,2,0,4,2,9000000
3,2,0,6.7,3,15000000
3,2,0,8.9,3,47500000
3,2,0,8.9,3,32500000
3,2,0,8.4,3,37500000
3,2,0,8,3,32500000
3,2,0,8,3,32500000
2,2,0,13.3,4,130000000
3,2,2,6.3,3,9500000
0,2,3,7.6,3,12000000
2,2,3,6.1,3,8000000
3,2,2,4.2,2,4700000
2,2,3,8,3,13000000
3,2,4,12.7,4,14000000
2,2,3,8,3,8000000
2,2,4,14,4,14500000
3,2,2,4,2,9000000
3,2,3,6.7,3,15000000
3,2,2,4,2,9000000
3,2,3,6.7,3,15000000
3,2,2,4,2,9000000
3,2,3,6.7,3,15000000
3,2,2,4,2,9000000
3,2,3,6.7,3,15000000
3,2,2,4,2,9000000
3,2,3,6.7,3,15000000
3,2,2,4.2,2,6200000
3,2,0,4.4,0,14500000
3,2,2,4.2,2,6100000
2,2,3,8,3,6100000
2,2,4,14,4,16000000
3,2,0,8,3,37500000
3,2,0,9.8,4,37500000
3,2,0,8,3,23000000
3,2,0,4.7,2,15000000
3,2,0,7.6,3,24000000
3,2,0,8.9,5,35000000
3,2,0,8,3,30000000
3,2,0,8,3,30000000
3,2,2,4.2,2,6000000
2,2,6,12,6,41000000
2,2,3,8,3,12000000
2,2,3,6,3,15000000
2,2,3,6,3,15200000
2,2,3,6,3,14100000
2,2,5,16,5,21000000
2,2,3,6,3,14500000
2,2,3,6,3,14800000
2,2,3,6,3,14300000
3,2,2,4,2,9000000
3,2,3,6.7,3,15000000
2,2,3,6,3,14000000
2,2,3,6,3,14700000
3,2,3,5.6,3,14000000
3,2,2,4,2,9000000
3,2,3,6.7,3,15000000
3,2,2,3.3,2,7500000
3,2,2,3.3,2,7000000
3,2,2,2.9,2,5500000
3,2,3,5.3,3,15000000
3,2,0,8,3,30000000
3,2,0,10.7,4,40000000
3,2,0,11.6,4,62500000
3,2,0,8.9,3,35000000
3,2,3,7.6,3,25000000
3,2,3,11.6,3,35000000
3,2,2,4,2,9000000
3,2,3,6.7,3,15000000
3,2,2,4.8,2,8000000
3,2,4,9.8,4,27000000
3,2,2,5.6,2,12500000
3,2,4,9.8,4,32500000
3,2,2,4.8,2,8000000
3,2,2,5.6,2,12500000
3,2,2,5.6,2,12500000
3,2,2,5.3,2,11000000
3,2,2,10.2,2,10500000
3,2,2,10.2,2,10500000
3,2,2,5.3,2,11000000
3,2,4,8,4,17500000
3,2,2,4,2,8500000
3,2,2,4,2,8500000
3,2,2,3.3,2,5250000
3,2,2,4.2,2,5100000
2,2,3,8,3,5800000
2,2,3,6.1,3,8000000
2,2,3,9.4,3,9500000
2,2,4,14,4,15000000
2,2,3,8,3,19000000
2,0,0,5,4,18500000
2,0,0,6.7,4,16000000
3,0,1,3,1,3520000
2,0,4,7,5,13900000
2,0,4,6,4,12000000
2,0,8,10,6,16000000
2,0,6,8,5,16000000
2,0,7,10,6,15500000
2,0,4,6,4,11000000
2,0,5,10,4,20500000
2,0,4,7,4,26000000
2,0,4,7,4,27000000
2,0,4,7,4,31000000
2,0,4,7,4,34500000
2,0,4,7,4,35000000
2,0,4,5,4,21000000
2,0,4,5,4,19000000
2,0,4,5,4,22000000
2,0,4,5,4,23000000
2,0,6,12,6,50000000
2,0,6,12,6,43000000
2,0,6,12,6,51000000
2,0,6,12,6,55000000
2,0,3,5.6,2,9500000
2,0,2,3.6,2,14000000
2,0,4,8,3,7200000
2,0,5,10,5,14500000
2,0,3,6.7,2,8700000
3,0,3,5.8,3,8000000
3,0,1,3.3,1,7000000
3,0,2,4,2,6500000
2,0,4,6.7,4,26500000
2,0,6,10.9,7,38000000
2,0,2,5,3,12000000
2,0,4,10.9,4,37500000
3,0,3,7.3,3,27000000
2,0,2,10.9,4,36000000
2,0,5,9,5,14000000
2,0,6,14.2,6,40000000
2,0,4,14.2,4,50000000
2,0,3,9.3,5,30000000
2,0,6,10.9,7,36500000
2,0,4,8,4,17000000
2,0,4,8,4,17100000
2,0,4,8,4,17200000
2,0,4,8,4,17300000
2,0,4,8,4,17400000
2,0,4,8,4,17500000
2,0,4,8,4,17600000
2,0,4,8,4,17700000
2,0,4,8,4,17700000
2,0,4,8,4,17700000
2,3,0,13,0,26000000
2,3,0,10,0,21500000
2,3,0,10,0,21000000
2,1,6,10,5,20000000
2,1,5,10,7,13500000
2,1,0,10,7,13000000
2,1,5,7,5,8500000
2,4,3,2,2,4500000
2,4,3,3,3,6000000
2,4,3,3,3,6600000
2,4,3,3,3,7000000
2,4,3,3,3,6500000
2,4,3,3,3,6000000
2,4,3,3,3,6500000
2,4,3,3,3,6000000
2,4,3,5,3,12500000
2,4,3,5,3,12000000
2,4,3,5,3,12500000
2,4,3,5,3,11000000
2,4,3,5,3,13000000
2,4,3,5,3,13500000
2,4,3,5,3,12500000
2,4,3,5,3,12500000
2,4,3,5,3,12500000
2,4,3,5,3,12200000
2,4,3,5,3,12200000
2,4,3,5,3,12000000
2,4,6,10,5,15000000
2,4,6,10,5,24000000
2,4,6,12,5,26000000
2,4,6,10,5,24000000
2,4,5,7,4,16000000
2,4,5,5,4,12500000
2,4,5,5,5,14500000
2,4,3,4,3,9300000
2,4,3,5,3,11500000
2,4,3,5,3,10500000
2,4,5,10,5,22500000
2,4,3,5,3,11000000
2,4,5,10,5,22500000
3,4,3,10,3,19000000
2,4,2,2,3,3800000
2,4,4,7,3,21000000
2,4,4,6,3,10500000
3,4,2,3,2,2900000
2,4,7,10,5,22000000
3,4,1,2.3,1,4000000
2,4,6,17,5,40500000
2,4,3,3,3,5200000
2,4,5,10,4,20000000
2,4,4,6,3,12000000
2,4,3,10,3,19500000
2,4,7,10,5,19500000
2,4,6,11,5,22500000
2,4,6,5,5,17000000
2,4,7,10,5,19500000
2,4,0,7,0,26500000
3,2,3,6.9,3,17000000
3,2,3,6.9,3,17000000
3,2,3,6,3,8500000
3,2,3,6,3,10000000
3,2,0,4.4,2,17500000
3,2,0,8,3,35000000
2,2,4,4.8,4,14500000
2,2,4,4.8,4,15000000
2,2,6,16,6,34500000
3,2,3,7.1,3,21000000
3,2,3,7.1,3,20500000
3,2,3,7.1,3,20000000
3,2,2,4.2,2,9500000
2,2,6,16,6,51000000
2,2,4,5.1,6,6500000
3,2,2,3.8,2,5500000
3,2,2,3.8,2,6000000
3,2,2,3.8,2,5500000
3,2,3,12,3,40000000
2,2,3,5,3,13000000
3,2,0,4,2,7500000
3,2,0,8,3,26500000
3,2,0,3.6,2,4000000
5,2,0,4.3,2,4800000
3,2,0,5.3,2,7500000
3,2,0,5.3,2,10500000
3,2,0,4.4,2,6500000
3,2,0,6.4,3,10000000
1,2,0,5.3,3,7500000
2,2,0,5.3,0,16500000
3,2,2,4.2,2,5000000
2,2,3,3.2,4,7000000
2,2,4,4.8,5,13000000
3,2,3,3.6,3,4200000
3,2,2,2.9,2,3200000
3,2,2,2.9,2,2800000
2,2,2,5.2,2,8000000
3,2,2,4.9,2,9500000
2,2,6,10,5,105000000
1,2,0,2.9,2,3500000
2,2,0,5.3,0,16500000
2,2,3,5,3,13500000
3,2,2,2.9,2,3500000
3,2,2,3.8,2,3600000
2,2,3,4.8,3,15000000
3,2,2,4.2,2,6400000
2,2,3,3.2,3,9000000
3,2,1,2,2,1700000
3,2,0,3.6,2,4000000
5,2,0,4.3,2,4800000
3,2,0,5.3,2,7500000
3,2,0,5.3,2,10500000
3,2,0,4.4,2,6500000
3,2,0,6.4,3,10000000
1,2,0,5.3,3,7500000
2,2,0,5.3,0,16500000
3,2,2,2.2,2,6400000
3,2,1,2,2,1300000
2,2,2,4.8,2,2900000
2,2,2,4.8,2,2500000
2,2,2,4.8,2,3000000
2,2,2,4.8,2,2900000
3,2,2,2.2,2,6700000
2,2,2,4.8,2,2700000
2,2,2,4.8,2,2600000
2,2,2,4.8,2,2500000
2,2,2,3.2,2,1900000
2,2,2,3.2,2,1800000
3,2,2,2.2,2,6800000
2,2,2,3.2,2,1700000
3,2,2,4.2,3,3500000
3,2,2,4.2,3,3500000
3,2,2,4.2,3,3500000
3,2,0,2.4,0,2500000
3,2,0,2.4,0,2500000
2,0,4,8,4,17900000
2,0,4,8,4,18000000
2,0,6,14,6,27000000
2,0,6,14,6,27100000
2,0,6,14,6,27200000
2,0,6,14,6,27300000
2,0,6,14,6,27500000
2,0,6,14,6,27500000
2,0,6,10,6,25000000
2,0,6,10,6,25500000
2,0,6,10,6,25500000
2,0,7,12.4,7,55000000
2,0,4,10,4,25000000
2,0,3,14.2,3,45000000
2,0,4,8,4,27000000
2,0,4,8,4,27000000
2,0,4,5.6,4,25000000
2,0,4,5.6,4,25000000
2,0,5,7,6,36000000
2,0,5,7,6,36000000
2,0,5,7,6,36000000
2,0,4,7,3,9500000
2,0,4,6.7,4,22500000
2,0,3,6.7,4,10500000
2,0,2,3.6,4,12000000
2,0,3,6.7,4,19000000
2,0,0,3.6,4,12500000
2,0,0,3.6,3,12500000
2,3,4,3,3,6900000
2,3,5,10,4,20000000
2,3,4,4,4,7500000
2,3,0,5,0,5500000
2,3,0,5,0,10000000
2,3,0,12,0,11000000
2,3,0,5,0,15000000
2,1,4,6.5,4,9000000
2,4,7,10,5,22000000
2,4,3,3,3,7500000
2,4,0,5,3,16000000
2,4,0,1.5,2,3000000
2,4,0,5,4,9000000
2,4,0,3.2,4,4500000
2,4,0,4,9,7500000
2,4,0,4,3,10500000
2,4,0,15,0,22500000
2,4,0,3,4,5000000
2,4,0,2,4,5000000
2,4,0,1.8,3,3300000
2,4,0,5,4,9500000
2,4,0,5.5,3,11000000
2,4,0,11,4,14000000
2,4,0,4,3,7000000
2,4,0,4,3,7200000
2,4,5,7,4,18500000
2,4,5,10,5,24000000
2,4,3,10,3,17000000
2,4,4,5,3,14000000
3,4,1,2.9,1,3350000
2,4,5,10,4,24000000
2,4,5,10,4,17500000
2,4,7,10,5,21500000
2,4,6,10,5,22500000
2,4,4,5,3,5500000
2,4,3,4,2,8000000
2,4,0,2,1,1900000
2,4,0,1.5,2,2800000
2,4,0,1.5,2,3000000
2,4,0,2,2,1500000
2,4,5,10,4,19000000
2,4,4,5,3,10500000
2,4,7,10,5,20000000
2,4,4,5,3,9500000
2,4,3,2,5,5200000
2,4,0,10,4,11000000
2,4,0,5,3,5000000
2,4,0,3,3,5000000
2,4,0,2,2,3100000
3,2,0,1.8,0,1600000
3,2,2,4.8,2,8000000
3,2,2,4.8,2,8000000
2,2,8,4.8,7,20000000
2,2,2,4.8,2,8500000
2,2,2,4.8,2,7500000
3,2,3,5.8,3,19000000
2,2,6,4.8,6,13000000
3,2,2,4,2,950000
3,2,3,4.9,3,12000000
3,2,2,2,2,1500000
3,2,2,2,2,1500000
3,2,2,2.9,3,2400000
3,2,1,1.8,2,1325000
3,2,1,1.8,2,1325000
2,2,5,3.6,6,13000000
2,2,3,5,3,12500000
2,2,0,3.4,0,8800000
3,2,0,5.3,3,6500000
2,2,0,16,4,35000000
2,2,0,3.2,6,6500000
3,2,0,5.3,3,6000000
2,2,0,3.4,0,6400000
3,2,0,3.8,0,3000000
2,2,0,5.1,0,15000000
3,2,0,4,2,6000000
3,2,0,5.8,3,8000000
3,2,0,6,3,9000000
3,2,0,6,3,9000000
3,2,0,6,3,9000000
3,2,0,4.4,2,7000000
3,2,0,4.4,2,7000000
3,2,0,4.4,2,7000000
1,2,0,5.3,3,9000000
1,2,0,5.3,3,9000000
3,2,0,3.6,2,5000000
3,2,0,4.9,2,8000000
0,2,0,4.3,2,7000000
1,2,0,4.3,3,7500000
3,2,0,4,2,6000000
2,2,2,3.2,2,2500000
2,2,2,3.2,2,2600000
3,2,0,3.1,0,3500000
3,2,0,4,0,4600000
3,2,0,4,0,5000000
3,2,0,1.8,0,1800000
3,2,0,3.1,0,3000000
3,2,0,3.1,0,3000000
3,2,0,3.1,0,3300000
2,2,0,3.4,0,8500000
2,2,0,3.4,0,8500000
2,2,0,3.4,0,8800000
2,2,2,6.4,2,16000000
2,2,0,3.4,0,10000000
2,2,0,3.4,0,8200000
1,2,3,7.1,3,11500000
2,0,5,12.4,5,47500000
2,0,5,10,4,28000000
2,0,4,7,4,29500000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,5,10,4,28000000
2,0,3,5,3,14000000
2,0,3,5,3,14000000
2,0,3,5,3,14000000
2,0,3,5,3,14000000
2,1,0,4,0,3400000
2,1,0,2.5,0,3500000
2,1,0,5,0,5000000
2,1,0,3,0,2800000
2,1,0,3.5,0,4500000
2,1,0,4.5,0,4200000
2,1,0,3,0,2000000
3,1,1,3.5,2,2500000
2,1,4,10,4,22000000
2,4,0,7,6,14000000
2,4,0,5,4,14000000
2,4,0,3,3,6500000
2,4,0,2,3,5200000
2,4,0,5,4,9000000
2,4,0,10,5,37000000
2,4,0,10,5,40000000
2,4,0,2,4,5500000
2,4,5,10,4,22500000
2,4,0,3,3,9000000
2,4,0,2,3,5000000
2,4,0,5,4,16000000
2,4,0,5,4,15000000
2,4,0,3,3,8500000
2,4,0,10,5,21000000
2,4,0,10,5,24000000
2,4,0,10,5,28000000
2,4,0,10,5,29000000
2,4,0,10,5,29500000
2,4,0,8,4,17000000
2,4,0,7.5,4,16000000
2,4,0,10,5,32500000
2,4,0,10,5,29000000
2,4,0,10,5,20000000
2,4,0,5,4,13000000
2,4,0,7.5,4,19000000
2,4,0,3.5,3,9500000
2,4,0,3,3,8500000
2,4,0,5,5,17500000
2,4,0,8,4,16000000
2,4,4,2,3,4000000
2,4,5,12,4,25000000
2,4,0,7,4,17500000
2,4,0,5,3,17500000
2,4,5,7,4,16200000
2,4,6,15,5,34000000
2,4,3,5,3,10400000
2,4,2,2,3,4800000
2,4,0,10,4,28000000
2,4,0,10,5,16000000
2,4,0,10,3,20500000
2,4,0,5,3,13500000
2,4,0,8,2,16000000
2,4,0,10,5,25000000
2,4,0,10,6,25000000
2,4,0,5,3,11500000
2,4,0,5,3,8000000
2,4,0,10,4,190000000
2,4,0,10,4,24500000
2,4,4,6,3,12500000
2,4,2,2,2,4000000
2,4,5,10,4,23000000
2,4,0,5,5,7500000
2,4,0,10,2,17000000
2,4,0,10,2,16000000
2,4,0,10,5,18500000
2,4,4,3,3,5000000
2,4,7,7,6,15000000
2,4,4,7,3,22500000
2,4,0,5,4,20000000
2,4,5,5,4,12000000
2,4,0,3.5,3,9000000
2,4,0,3.5,3,9000000
2,4,0,3.5,3,9000000
2,4,0,5,5,12000000
2,4,0,5,3,14500000
2,4,0,5,4,12000000
2,4,0,12,5,27000000
2,4,0,7.5,5,17500000
3,2,2,4.4,2,9500000
3,2,2,2.4,2,5500000
2,2,4,16,4,42500000
3,2,3,5.6,3,7500000
3,2,2,4.2,2,4500000
3,2,3,11.9,3,53000000
2,2,3,3.2,5,6500000
3,2,4,10.2,4,28000000
3,2,3,6.7,3,25000000
3,2,2,2.9,2,3800000
2,2,9,16,9,60000000
2,2,4,8,4,13500000
3,2,3,6.2,3,14000000
2,2,7,16,6,42500000
2,2,0,8.9,0,35000000
2,2,0,8.6,0,32500000
2,2,0,5.3,0,22000000
2,2,0,5.3,0,20000000
3,2,2,4.2,2,12500000
2,2,4,9.6,4,37500000
2,2,4,4.8,4,13200000
3,2,3,6,3,7500000
2,0,3,5,3,14000000
2,0,3,5,3,14000000
2,0,3,5,3,14000000
2,0,3,5,3,14000000
2,0,3,5,3,14000000
2,0,3,5,3,14000000
2,0,3,5,3,14000000
2,0,3,5,3,14000000
2,0,3,5,3,14000000
2,0,5,6,4,28500000
2,0,7,8,8,15000000
2,0,0,4,7,9200000
3,0,0,7.1,0,15200000
3,0,2,5.9,2,15500000
2,0,0,9.3,2,12000000
2,0,0,9.3,2,12000000
2,0,0,18.5,5,23000000
2,3,5,7,5,9300000
2,1,0,10.9,0,20100000
2,1,0,4,2,5500000
2,1,0,4,5,8500000
2,1,2,4,3,10000000
3,1,2,4,2,13500000
2,1,0,9.3,6,23000000
2,1,0,9.3,6,23000000
2,1,3,5,2,6000000
2,1,0,10,5,13500000
2,1,0,10,4,14500000
2,1,0,10,3,8500000
2,1,0,10,6,13000000
2,1,0,5,4,8000000
2,1,0,5,3,5500000
2,1,0,10,3,9000000
2,1,0,10,2,9000000
2,1,4,5,3,11000000
2,1,0,10,6,12000000
2,1,0,10,3,8200000
2,1,3,5,3,10500000
2,1,2,5,2,3600000
2,1,2,4,2,4000000
2,1,2,3,2,1800000
2,4,0,3,3,5300000
2,4,3,3,3,7000000
2,4,0,10,2,15000000
2,4,4,8,5,12000000
2,4,3,6,3,10500000
2,4,4,10,4,23500000
2,4,6,10,5,17500000
2,4,4,3,3,5900000
2,4,0,1,0,3000000
2,4,0,5,3,8500000
2,4,0,2,0,3600000
2,4,4,5,3,9500000
2,4,7,7,7,18000000
2,4,0,2,0,5500000
2,4,0,5,3,9500000
2,4,3,5,3,15500000
2,4,5,10,5,27500000
2,4,5,10,5,27000000
2,4,5,10,5,26500000
2,4,5,10,5,25500000
2,4,3,5,3,14500000
2,4,3,5,3,14500000
2,4,3,3,3,7900000
2,4,3,3,3,7600000
2,4,3,3,3,8200000
2,4,3,3,3,7500000
2,4,3,3,3,8000000
2,4,3,3,3,7300000
2,4,3,3,3,7500000
2,4,3,3,3,7800000
2,4,3,5,3,13500000
2,4,3,5,3,13800000
2,4,5,10,5,25000000
2,4,3,5,3,14000000
2,4,3,5,3,13200000
2,4,0,16,6,15000000
2,4,0,4,4,5000000
2,4,0,4,4,14000000
2,4,0,3,3,8600000
2,4,0,10,4,15000000
2,4,3,5,3,13300000
3,4,0,2.2,1,3800000
3,4,0,2.9,1,3350000
3,4,0,4.2,2,4750000
3,4,0,2.2,1,4250000
3,4,0,2.2,1,4000000
2,4,4,10,4,28500000
2,4,4,10,4,29000000
2,4,4,10,4,31500000
2,4,3,5,3,13400000
2,4,3,5,3,14000000
2,4,3,5,3,13700000
2,4,3,5,3,13500000
2,4,3,3,3,6000000
2,4,0,10,2,17000000
2,4,0,10,5,18000000
2,4,0,10,5,19500000
2,4,0,3,3,11500000
2,4,0,3,3,9000000
2,4,0,5,4,11000000
2,4,0,3,3,7000000
2,4,0,5,4,13000000
2,4,3,5,3,8500000
2,4,4,5,3,12600000
2,4,5,10,5,19000000
2,4,3,5,3,10000000
2,4,0,5,3,15000000
2,4,2,3,3,4600000
2,4,0,9,3,10000000
2,4,0,5,3,12500000
2,4,0,5,3,13000000
3,4,3,10.6,3,4000000
2,4,4,5,3,11500000
2,4,3,5,3,13000000
2,2,3,5,2,12500000
2,2,2,3.4,2,6600000
2,2,2,4.8,2,5500000
2,2,2,2.6,2,4500000
3,2,3,8.4,3,25000000
2,2,0,2.6,0,5500000
2,2,0,2.6,0,2900000
3,2,3,5.3,2,13000000
2,2,4,5,3,13000000
1,2,0,2.7,2,4200000
5,2,0,3.6,2,5000000
1,2,0,5.3,3,7500000
1,2,0,4.9,2,6000000
2,2,7,4.8,5,12000000
3,2,2,4.2,2,9000000
3,2,3,5.6,3,8000000
3,2,2,2.9,2,2800000
3,2,2,2.9,2,2700000
3,2,2,3.1,2,2800000
3,2,2,3.1,2,3800000
2,2,4,16,4,40000000
2,2,5,3.2,5,11500000
2,2,4,4.8,4,14500000
2,2,4,4.8,4,19000000
2,2,4,4.8,4,13500000
2,2,4,4.8,4,19000000
2,2,4,4.8,4,17500000
2,2,6,4.8,6,22000000
3,2,5,16,5,97500000
2,2,4,9,5,13500000
2,2,4,4.8,4,12500000
2,2,4,4.8,4,15000000
3,2,3,5.3,3,6500000
2,2,6,4.8,6,16500000
2,2,4,4.8,4,17500000
2,2,10,16,9,65000000
1,2,0,5.8,3,6000000
1,2,3,5.8,3,7500000
1,2,0,5.8,3,7000000
1,2,0,5.3,3,6500000
1,2,0,4.3,3,7500000
3,2,0,4,2,5500000
2,2,5,12,5,65000000
2,0,0,4.4,0,17000000
3,0,1,3.1,1,5250000
3,0,1,3.3,1,5513000
2,0,0,3,0,3200000
3,0,0,2.7,1,5517000
3,0,0,1.8,0,3536000
3,0,0,4.9,0,9900000
3,0,0,2.7,1,5517000
3,0,0,1.8,0,3536000
3,0,0,4.9,0,9900000
3,0,0,2.7,1,5517000
3,0,0,1.8,0,3536000
3,0,0,4.9,0,9900000
3,0,0,2.7,1,5517000
3,0,0,1.8,0,3536000
3,0,0,4.9,0,9900000
3,0,1,3.1,1,5250000
2,0,7,8,5,13500000
3,0,2,5.3,2,8872000
3,0,3,10.5,3,17700000
3,0,4,11.4,4,19200000
3,0,1,3.1,1,5250000
2,3,3,3,3,3500000
2,1,6,10,5,22000000
2,1,0,3,2,3800000
2,1,0,4,2,4300000
2,1,0,5,2,5500000
2,1,0,5,2,5500000
2,1,0,6.5,4,7000000
2,1,0,6,2,4500000
2,1,0,5,2,3200000
2,1,0,5,2,5500000
2,1,0,3,2,3800000
2,1,0,5,8,15000000
2,1,0,5,0,8500000
2,1,0,4,0,9000000
2,1,0,4,0,9000000
2,1,0,2,4,4500000
2,1,0,1.5,4,5000000
2,1,0,5,0,4800000
2,1,0,3.5,0,3200000
2,1,5,5,4,10800000
3,1,2,3.8,2,2700000
2,1,4,7,4,15000000
3,1,1,5,2,4200000
2,1,6,10,5,25500000
2,4,0,6,3,6500000
2,4,0,1.5,0,2600000
2,4,0,2.5,3,6500000
2,4,4,6,10,11500000
2,4,5,10,5,26000000
2,4,4,3,3,5500000
2,4,2,2,2,3000000
2,4,7,10,5,21500000
2,4,7,10,5,20000000
2,4,7,10,5,21500000
2,4,3,2,2,3300000
2,4,5,5,4,9000000
2,4,7,10,5,21500000
2,4,6,10,5,21500000
2,4,5,10,4,15500000
2,4,5,11,4,22000000
2,4,5,10,4,15500000
2,4,1,1.7,2,2100000
2,4,4,5,3,9500000
3,4,3,10,3,13000000
2,4,4,5,3,11000000
2,4,5,5,3,13000000
2,4,5,6,3,11600000
2,4,4,3,3,7700000
2,4,5,5,3,13000000
2,4,4,5,3,10500000
2,4,4,11,3,13500000
2,4,3,4,3,6500000
2,4,5,5,3,12000000
2,4,4,5,3,8200000
2,4,5,5,3,12000000
2,4,2,5,2,4000000
2,4,5,10,4,16000000
2,4,4,10,3,17500000
2,4,5,10,5,25000000
2,4,6,12,5,23500000
2,4,5,12,4,23000000
2,4,6,10,5,18000000
2,4,3,5,3,10000000
2,4,3,5,3,9500000
2,4,1,5,3,6000000
3,4,1,2.9,1,3350000
1,2,2,4.4,2,6500000
2,2,8,8,7,35000000
2,2,6,4.8,6,17000000
2,2,6,4.8,6,16000000
3,2,2,3.7,2,5700000
3,2,0,8,4,21000000
2,2,0,5.1,2,8000000
3,2,0,9.3,4,80000000
3,2,0,9.3,4,80000000
2,2,0,8,6,22500000
2,2,0,6,6,17000000
2,2,0,4.8,9,15000000
2,2,0,9.6,6,30000000
2,2,0,6,6,17000000
3,2,1,1.8,1,2300000
0,2,3,12,3,15000000
1,2,3,9.6,3,15500000
1,2,3,9.6,3,15000000
2,2,3,8,3,19500000
0,2,3,9.6,3,15500000
1,2,3,9.6,3,15500000
1,2,3,9.6,3,15000000
1,2,3,8,3,12500000
1,2,3,8,3,13500000
0,2,3,12,3,15000000
0,2,3,12,3,16000000
2,2,6,9.6,6,35000000
2,2,6,9.6,6,33000000
3,2,2,4.7,2,7900000
3,2,2,4.7,2,9000000
3,2,2,5.3,2,9000000
3,2,3,9.3,3,14500000
3,2,3,8.4,3,15000000
2,2,5,8,5,30000000
3,2,2,3.1,2,4500000
3,2,0,3.3,0,4750000
3,2,3,6.2,3,12500000
3,2,3,6.2,3,12500000
3,2,0,3.3,0,3000000
3,2,2,4.7,2,7200000
3,2,3,6.2,3,12500000
3,2,2,2.9,2,2400000
3,2,3,6.2,3,12500000
3,2,3,6.2,3,12500000
3,2,3,6.2,3,12500000
3,2,2,4.9,2,9000000
3,2,2,4.9,2,9000000
3,2,2,4.9,2,9000000
3,2,2,4.9,2,9000000
2,2,4,5,4,7500000
3,2,2,4.9,2,9000000
3,2,2,4.9,2,9000000
2,2,2,4.8,3,12000000
3,2,0,10.7,4,50000000
3,2,0,8.9,3,35000000
3,2,0,10.7,4,45000000
3,2,0,11.6,4,44000000
3,2,0,10.7,4,57500000
3,2,0,8.9,3,46000000
3,2,0,9.3,3,37500000
3,2,0,9.3,3,42500000
3,2,0,9.3,3,30000000
3,2,0,10.7,4,14000000
3,2,0,9.8,4,40000000
3,2,0,9.3,3,50000000
3,2,0,7.6,3,27500000
3,2,0,9.3,3,36500000
3,2,0,11.1,4,47500000
3,2,0,8.9,3,30000000
3,2,0,8.9,3,39000000
3,2,0,5.8,2,19000000
3,2,0,7.6,2,27500000
3,0,1,3.3,1,5513000
2,0,5,10,5,30000000
2,0,4,8,4,13500000
2,0,0,4,0,7500000
2,0,0,3,0,4500000
2,0,0,3.2,0,4500000
2,0,0,10,0,45000000
2,0,0,10,0,55000000
2,0,6,8,5,26500000
2,0,8,8,7,19000000
2,3,5,7,4,18000000
2,3,4,5,3,11800000
2,3,5,7,4,18000000
2,3,3,2,3,5200000
2,3,5,7,4,16000000
2,3,2,3,4,5200000
2,1,0,5,4,7000000
2,1,0,5,4,7000000
2,1,0,5,2,4600000
2,1,0,3,2,3000000
2,1,0,5,3,7000000
2,1,0,9,4,12000000
2,1,0,5,2,4000000
2,1,0,10,3,8000000
2,1,0,10,6,13500000
2,1,0,4,2,4000000
2,1,0,5,4,6500000
2,1,0,5,2,4000000
2,1,5,10,4,17500000
2,1,0,5,4,5500000
2,1,0,5,2,4500000
2,1,0,5,2,4200000
2,1,0,5,2,4000000
2,1,0,10,5,11000000
2,1,0,10,6,14000000
2,1,0,5,0,4500000
2,1,0,4,0,8500000
2,1,0,4,0,7500000
2,1,0,3.8,0,7500000
2,1,0,5,0,12500000
2,1,0,2,0,10000000
2,1,0,2,0,15000000
2,1,4,5,3,11000000
2,1,6,10,5,23500000
2,1,6,10,5,24000000
2,1,6,12,5,24000000
2,1,6,14,5,29000000
2,4,5,6,5,13000000
2,4,4,10,4,20000000
3,4,2,4.2,2,600000
2,4,6,11,5,25000000
2,4,4,10,4,39000000
2,4,3,3,3,4500000
2,4,2,5,3,8000000
2,4,5,7,5,15000000
